0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2026-04-15|Aiza|Run|130,2026-04-15,2026-04-15,Run,4.34,00:06:33,130,0,0,,,Aiza,00:28:29,Run,mbpG}bvxReAn@cBx@u@Lk@TWP]HmA\gARa@D_APa@Bq@RmCVmAHSBIFyA@MAGIIC_DQCEDGj@NVDdAFFA{@_@aFm@mAYg@Gi@Uw@Ok@QQ?YFGA]I]OoCu@gAQ[QSQ@CWEcACSCcAYWUIq@g@{@Ee@GmA@WBGNGvAILDFX?EM}@CCC@BXCJEByAJMGCGC[By@CW_@sAo@iBy@cBa@o@GAIFALBHDOEc@IQy@aASc@?MJIf@MN?VBDADARWFEhCq@HGBICCEB@PCBkCt@MFMPGDO@]Ee@Le@?KDEH@LJf@JTr@l@z@JRJb@h@j@lAvAdF@TCn@JfDFXf@r@@p@BBTJFFZDl@PdADf@Fb@`@rARh@LbDjAP?d@CrBn@`B`@|@L|DZr@@LFRRNFFTd@A,00:04:37,143,9.4
2026-04-15|Chona|Run|161,2026-04-15,2026-04-15,Run,8.02,00:07:41,161,167,0,,,Chona,01:01:35,Run,_`yF{vzxROMy@gAa@Wc@GQ?QBICG`@QYQOE_@Dc@HYBH\y@p@eATk@p@cABIC[j@}@FOLk@CQQQm@_@[MQQe@Sk@a@m@]}Au@QOiAY_Aq@a@g@y@q@cAs@KKa@QYS]Kw@]e@Wi@SWCeAa@YGc@C]GQE_@M_A}@IQMa@MMQAKIHm@Rs@Ju@Rc@?EVaA?g@C[j@gADWDc@Ps@@{@PcAJY`AwAN]Da@Cg@?}@TmAPc@HMTWb@YV_@Jm@AW@SH[Xe@LMXSZe@Vo@@c@Lk@R]HILYNSZu@|BmDj@s@Xc@fAqARc@PUTO^Ex@Yd@Ib@@\UTIFGF_@Ze@Lg@O}@e@JYUkAcBaA{AyAuBa@m@EMY]ISQKKAOH}@l@WFo@ZSTINGTQX[\s@j@_@j@sBnB_@Xw@p@{C|Bm@^g@\y@b@mAz@CAHKf@a@|DmCtB}ATOZ[|AmApAmAP]zA{AXo@TYf@[`@Mt@k@PGVBPFTRnBtC`@t@z@hAz@vAj@r@FN?JHRJNRDH?H@MOJJDNOAEF]r@EVIL]Ta@PWEs@L_@Pc@DWPSVKVOXq@t@[f@mBjCkAtBUXWj@[b@St@?`@AJ[z@GJk@d@Yb@Mv@Af@ALKTMPc@ZUXg@rAGLCF@\AR@FAVBJEr@EVm@~@c@d@IPI|@GLGZCf@]lBGNONQh@EfAMt@B\?f@_@`A[h@GP^@HDR`@X^`@XPRNHXJt@H~@XXDtAh@TL\Ht@\hBdAt@n@p@^bAfAd@\jA^PNf@Xx@Tn@\RPf@RVVbAj@f@h@@JCLGRSZ,00:02:31,171,10
2026-04-15|Scott|Ride|92,2026-04-15,2026-04-15,Ride,0,00:00:00,92,0,1,,,Scott,00:15:09,Ride,,00:00:00,101,0
2026-04-15|Scott|WeightTraining|88,2026-04-15,2026-04-15,WeightTraining,0,00:00:00,88,0,7,,still adjusting with the prog na puro single leg,Scott,01:31:02,WeightTraining,,,127,0
2026-04-16|Chona|Run|150,2026-04-16,2026-04-16,Run,7.01,00:08:43,150,163,0,,,Chona,01:01:09,Run,wtvGuwwxRDmCCyA@Up@kAJELBVNTFTPVJPBNAfB`@RT^LJ@FCJi@BEB?PLHDfCl@f@NdCp@FAN]ZYj@Kd@FVL`AZ|@^zAp@HFxAf@RLrCfA^RZXNBh@?f@FfCAz@HZADCCW@cAEc@Cq@GUQ]q@w@]y@oBwBc@}@GU[a@AOBCTUFMvB}Ap@]vAa@TELIlBi@HE`@Ir@[v@W\Et@]x@Ix@Bp@L|@\nBh@b@R|@Nz@`@jALn@RH@LEJKJm@B]DQ?a@Fy@Gs@e@kA}@{@Uc@u@o@OSqB{@cAWk@G{@CkAFi@C_@BWAkAFQC]D{ABo@A{@IaBa@UI_@Yy@_AcAm@_@[M?EB_@\aClC[V{DpESLuA|AWdACjBB\AZDJFCDG?OC]DSLI\DHDDDFVDFRHTC?FACEBWMG?MPOFQ?UEKNFFP@p@JfB\b@BTHx@Jr@Np@Rd@T^VH?bAm@t@m@f@W~Ae@LCzAg@jA[h@Sj@Y~@OPGHI`@OPC@Ba@Hk@Za@Dq@No@^u@RsA`@MBKF]LwBn@_Ap@_@Re@\e@j@OFE?a@[g@S_BYqEq@uAYs@AYCy@@aAN[PQOSBSFi@^iAj@s@j@{@bAU^k@nAIH?JNPhAVbA\pD~@JATe@VQh@GP?LD,00:05:47,165,13
2026-04-16|Lead|Run|153,2026-04-16,2026-04-16,Run,5.05,00:08:01,153,158,0,,,Lead,00:40:31,Run,gpyGq|oxRLq@z@aCPo@Ls@HIRCTDN?dATPHl@PZDr@V\V@JC@BGPDJLY|@Uf@Kj@IPGh@u@~BE`@X~@f@d@j@~@LHJ@T?FCZMtAaAr@a@v@e@b@QJKRIjAy@JKJWAgAG{AQmC?_BGSKUi@q@i@Q_@?wA`@OHq@RYTY^Uj@Y~Ao@zBMVUfAk@hBEd@@PFTb@f@Vd@j@n@HFJDP?NEbBkAHCf@[bAg@d@c@XIXSh@WNON]?e@E_AK}@Ai@Ec@?SIaADoACQKY_@a@a@Se@GQ?UFiBl@s@d@Yd@Sp@oApFYt@I^Q\M\G\A\FZHRZTLLPb@\f@HFJBV?NGRQXOt@i@n@[p@_@NG`@[ZM`@Yl@]TUDU?k@E_@Cm@IYAiAIqACwAKw@KW]Ue@Ie@@uCx@{@t@EF[dBOn@QZIf@]bAALKVGj@KXW`@KdA@PN\VTZ^\p@XTXD`@SbAu@NEp@a@\OhAy@vAs@VUJUBG?[,00:04:55,178,9
2026-04-16|Scott|Run|126,2026-04-16,2026-04-16,Easy Run,6.73,00:06:46,126,170,2,Peak Cushy,"mataas hr dito for an easy run. pero goods lang, ganon lang tlga pag thursday",Scott,00:45:34,Run,iyvGyrwxRPKz@M^]R]F_@HIDg@@eA?oC@Wl@aAJGB?vAh@XFZ@r@PJF\LHJHB@DFCLDVBJWF[DAJLRHjEfAfBh@FCJULQVO\I\?RF~BdAVFpAf@p@ZfBp@fAf@f@N\Rb@^^DhAC~ALj@?HBv@?JI@{@@OC]?m@M_AeAmB[c@QOoAeBg@k@[o@QQ?E@@d@s@ZURIPQp@c@RGVOtAc@TEn@WlA[j@U`@Id@]pASp@]LAlAA`@H~Br@l@Tl@NVJp@Jb@XjANTFl@XP?JEHIJi@Ts@Fk@Bu@Gq@Ug@IIYk@m@u@e@e@w@m@}@i@i@Yc@QaAYYB]CW@_@C]HsAAc@B]CmAF{BCs@?s@Ea@O}@QSIa@a@a@i@YYSQQI]]GAEB?JIv@Dh@DXBB?CKSC_@GYHU?WBCH@f@Vb@\p@n@\d@RNlBf@r@Hp@?h@Bf@Ax@D`@CNEXAbA?h@B`AG`A?p@Dj@Lb@L`@Vv@Xd@Xn@h@n@~@Vj@TXLZJHR`@Dn@QdAA\Ut@KNUF]Im@Y[CUGU?s@Uk@MsBs@{@SOIg@Qk@K}@?]Fc@N]Ry@Na@Ta@PUB{@Ty@Zg@HqA`@gAd@q@d@q@\QLKVUPEF@F|@fBPd@HNRTVb@xAlAX\j@pC@`ABZAPgAL{A?uAKS?u@Cw@i@eBs@MIkGeCcBk@i@WKEQ?_@@KDUPKRMd@MPQROXOd@KVIHO`@SPYJSD^GTWB?TBFFLNAF,00:04:11,136,8
2026-04-18|Chona|Run|154,2026-04-18,2026-04-18,Run,15.01,00:08:17,154,164,0,,,Chona,02:04:21,Run,quvG}dxxRQYkAaAeAoASM?GWYEOu@m@s@s@aAuAwBwBa@o@eAeAe@]IUOUcBqAo@gAk@g@UCEWOK?OEKkAkAi@y@DWLOK[CYM?mDdAg@RuAp@oCfBeAbAgEhFqBpCu@v@wArBkAfBO`@]V?Nq@vAq@rAY`@Ut@[j@sC`EuC`DuAz@i@b@a@NgCbB}CbBsIhE_@TMPuAp@cBfAc@PQN_FnCqBbAe@NCCDIdCkAPK@Is@m@c@_AaBqCoAoCo@kAEQu@kAy@aBs@iAQg@uAgCs@_B{B}D[m@GWe@u@_@{@oAuBkAyB_@aAoDsGUm@c@{@Z`@d@fAlAvBnCpFX`@~@hBZr@tAbCr@zArB~D|AnCxA~CpBjDtBlEhDnGPR`@Vb@Hn@\b@@ZLb@BPC`By@RSz@]nA_Av@[xA}@dAg@r@OrBiAAFoAt@c@Py@Tq@^h@h@v@lAZr@RXRl@TXBRlB`Dh@dANTrAfC`@dARDDHFTEHpBlDb@dA@PWVV^@NEHkA~@sBpA{Az@}@t@w@`@SRYp@y@XMJUZGXCVkC`DG^aApBWv@a@dBM|@G~ABzCGPSTBHF?V]Ru@FIXIBPOMKBe@hASRG@?IPOFOI]@sCVmCf@_CnAqCPk@tAcBp@m@DSGUNKZa@z@Y^u@hAgA`@i@r@u@NMbAY\Y|@_@v@u@b@A?M_@g@BONGDIo@sAIYg@s@]w@UWDSIUGGM@QOeA_C}@}AWq@]i@a@_Ao@_Ae@cAYkAYc@_@]]q@i@i@G?cAj@UVm@TeA~@c@L[T_CjAu@Fa@MUMWB]EUMWGmCpAUDLAxEeC`FsCfCqAj@g@l@WrBeA|@k@lGaD`DsBd@On@m@pA}@nCsCr@eAp@{@N[n@_AX}@\e@hBwDTW~@qBdA{AvBmClCsDxAiBtAwAxBeBnC{Ar@YxC}@`@EPBHl@Q`@@FfAdBb@^FVPLDTZHjAtAd@`@p@~@d@^?LKLDMJBb@Xt@p@rBdCxAzAp@~@l@d@^f@HBP\^ZjAvAz@v@xAhBP?PSBGIGEMPU@I@VPI@BUHGF@Bt@l@^RlD~@XAd@N|@oBjA{Ar@i@pBkA\MN@NNDL`@nDQ\NNQbABRLJ?b@BXWNOT,00:05:08,175,51
2026-04-18|Lead|Ride|111,2026-04-18,2026-04-18,Ride,1.67,00:08:17,111,0,0,,,Lead,00:13:53,Ride,ankG_zyxRsAJ{DNm@JS?_@MAKFkA?Y`@uDRuAAmAFaADM`@O\?|A@RBx@?vAFrDA|AH`@F?CC?@DEDF?CB?I@C@BHSICIQ@YFSCY@O,00:04:12,126,11
2026-04-18|Lead|Ride|116,2026-04-18,2026-04-18,Ride,3.43,00:05:58,116,0,0,,,Lead,00:20:30,Ride,ouyG{fsxR}@\KDMN^~B?FJt@Fn@d@bCFN@AC?ARBb@VTDFKP?VFd@^jBRp@JTPx@Rd@DDTp@v@tAdAzARNVHBj@ZX\RTGPFd@^vBtA\\t@lAxB|B@BCDS?IDrCbEn@rA@FCLZj@h@xA^lAZxAb@lAr@|AVx@JNAJKRo@LSEQL_AX}B~@kAZc@PUDy@XSQYHWPDTuBz@uDpAEJu@dAKX[nAKXf@RDA?FG@Sf@_A`Di@zAc@z@_@XJAEB?BEFo@XGJ?LBN\zADBh@GZIAWGDZNCQI?RCXMLAj@Bd@IJLJBJACLOJFKCA@OHEBKA?IFERKBGG@s@,00:02:50,138,12
2026-04-18|Lead|Ride|120,2026-04-18,2026-04-18,Ride,1.5,00:06:25,120,0,0,,,Lead,00:09:38,Ride,wkfGuo{xRo@Dg@He@B_@P_@VuBhA[RkAhAk@b@u@r@c@n@v@bBj@x@R`@z@tA@J[TYX@@MFCDM^OnA,00:03:59,136,7
2026-04-18|Lead|Walk|107,2026-04-18,2026-04-18,Walk,1,00:14:47,107,99,0,,,Lead,00:14:46,Walk,mnjGyczxR@TrAIDBIb@?C[N?BD@@CBQC?B??@CDAe@EQC@IVCt@[RMZQFa@@G@SN_@f@OD_@@m@KSA]Nc@BCCED?B@UB??BGCF?NGE@DF@HB??GKIMPADFLII?BDHCO?Q?@ACA@DDCIER,00:00:54,120,9
2026-04-18|Scott|Run|126,2026-04-18,2026-04-18,LSD Road,26.17,00:06:39,126,170,7,Novablast 5,"tried to enjoy the run, haba na kasi hahaha, happy to have shown up today!",Scott,02:54:03,Run,azvGarwxR?SHI`BSd@[P[NaBCKWGGOHaEJe@l@s@BMeGkG[i@{JwKe@QuAnAxA}@DGGWeE_Fy@]_@{@w@aA[o@Y]SEuDpAaD`BaE|DwHxKw@|@Wv@k@F_@r@Bf@}@p@c@|@?Z[x@_GhJq@b@mAnAm@d@a@HONG^i@LuAbAuElCa@@m@`@GTb@dAmEfBgDfBsAdAkDbBg@J]CeCm@kAaA}@qB{EuIaEmIyCgFqDaHmAoCyIkPrMpV`AvBnUhc@^VpCx@~@BxDiBxAiA~BkANA^^zAjCb@dAVXhAhCr@dA~CtG`@VBZrClF?DmAv@aBx@k@Dg@ZSb@WVHVIPJZIToBbBe@x@y@^i@h@?b@eCzCgBdEm@~CCXLV|@`@MHMxBGEIJOv@c@h@EMDcDHsAdA{F|@}B`D_E@a@T]RSv@Ut@oAlBeBEg@HGK[V[Ja@h@[nA[rAk@zAy@}@sBqAeCU?QQF]y@qBaBqCu@}@s@oBU_@]DMOASPOmByDq@y@aEbBsAbA{DpBi@?oB[wA_Ac@eAsAsBq@cBuIkPuA_CqAsCo@cA}NiYrW`g@fL|TfAlAyCfB`D_BtLuGhGoDpGcDfCeBnBmAvBgBfBmBhC{DhD}GF[XS`AqBpFmHzFaHpCyBxBkAlCcAtEcAtDgAjDmBjCyBlQmRzFyFfFkGv@wAlBiEjAiBxAoAj@]XCnC_BfBaB|B_GpPce@^BVVLrA|@d@t@LDRONr@t@fAr@bDpA|DrBjC\p@Ar@PfCPtBtAjAjAV?~C|B?Ta@h@ATfALn@bAx@t@dAl@jA|Bv@Hd@VxAhBlAlE`A`@z@x@lAd@Tf@U]iAa@m@s@oAi@Ue@g@oC{@uAgAaA_AIk@y@Ok@UYcAk@{@{@]y@yAW?Qb@_AkB{Ay@i@[EeAaAkBkAs@UsBKUKaA?_C]gJgEyC_CA[gA{@?q@k@k@]HqFxO}DbKuCxImBnE}AxAmE|BkA~@oA|AuDxHiB`CoRdScKxKiA~@oDrBkAd@{Bn@mAPWNLl@Mf@@Nv@lAl@j@b@v@~@j@JM\Ad@l@rB|AF^X^TJbEhEHZvBpB|@nAL?dAcAjBqCb@]PCBM\b@?JYf@qAhAq@~@aA~@ETBJtE~Et@j@vCbAhAVTCjAl@fHjBCZo@zA,00:03:38,154,54
2026-04-19|Chona|Yoga|66,2026-04-19,2026-04-19,Yoga,0,00:00:00,66,0,0,,,Chona,00:52:16,Yoga,,,89,0
2026-04-19|Fraulein|Run|140,2026-04-19,2026-04-19,Run,3.18,00:10:45,140,134,0,,,Fraulein,00:34:11,Run,gbyFyn{xRHl@TXVNDHD\LXS`@k@~@IPW\S`@u@jA@VCTICE@@JEVUf@]f@Wf@YPY\CHa@b@MXBJF@OSe@KMIYAQBSHWG]AgAJMAK@KAOOIEUAS?E@@LEXC?m@[o@UQWG?MECIOACFCGE@cAQMMCMDQLGA??SEOMGC@GCAB?@FADDYKg@I@BF@E?AIIBk@K{@Wk@Ia@Oc@IOKGHMBSBQCO?UFu@Ho@Bi@Cu@I_@Iy@WqAs@GOAM@SAi@AGEAHv@?b@THDFF@?C?@p@^t@Vj@Lp@FVAx@B|@GJCJGJ?HEC@D??@I@ICCQBGCJDLNDN?^ENGR?b@LxAZr@T`AXl@JHDDPCPC?@?ACCBRVDR~@b@HFEFn@@VFRLTTPHXIHMHEr@M^FPJPFvBAj@Xn@PCSTe@`@]l@}@ZU\k@P]h@uAHe@J]l@kAr@gALKTe@cCsAm@e@o@WaAs@QIQQ@OBGXQ,00:02:54,173,6.5
2026-04-19|Scott|Yoga,2026-04-19,2026-04-19,Yoga,0,00:00:00,58,0,1,,wee,Scott,00:54:59,Yoga,,,85,0
2026-04-19|Scott|Yoga|58,2026-04-19,2026-04-19,Yoga,0,00:00:00,58,0,0,,,Scott,00:54:59,Yoga,,00:00:00,85,0
2026-04-20|Chona|Run|141,2026-04-20,2026-04-20,Run,1.01,00:07:49,141,165,0,,,Chona,00:07:53,Run,,00:06:02,151,1
2026-04-20|Chona|Run|171,2026-04-20,2026-04-20,Run,6.01,00:06:31,171,172,0,,,Chona,00:39:12,Run,,00:05:22,184,2
2026-04-20|Chona|Yoga|105,2026-04-20,2026-04-20,Yoga,0,00:00:00,105,0,0,,,Chona,00:30:24,Yoga,,,122,0
2026-04-20|Scott|Run|148,2026-04-20,2026-04-20,Tempo Run,10.02,00:05:05,148,180,9,Peppa Pig,"1km warmup, mas malamig today kesa last week. Track run ito, semi nkakabaliw",Scott,00:50:59,Run,qyrG_tvxRBA\HREb@MVQJ[BOAa@MYOMQMcC_AUEQ?e@LMFOVGPA\DXLPVPrCjA\BLC\MLQNa@@OEa@IQSO_Ae@_Bk@a@CQDe@^IXA`@DVPXPL~B~@d@JTA^OLMLYDa@EWKQa@[_@SqBq@UAYHSJOPIRAd@FVR\x@d@~Aj@ZBTCRKRSL]BUEa@KSUSq@[sAi@UGQ?UBQFQPKRGb@Fb@HTNNlAj@pA`@h@AZQNSJ]BWEUKUYUwAo@u@WUEs@LMFQ\EVBd@J\LL^PtBx@TDZAPGXUP_@Bc@GUKSQOg@Wg@Qa@Sm@QUAUDQJQRKXA\J`@T\v@^~Al@V@XC\SLQJa@?IAWQ_@[UcCcAWCU?[FKHQVG`@Bb@HTVXdA^|@`@ZFV?TERKRWFU@[CWQ]QMoCeAUEW@YHWROZAVDd@HRLLxCnATBh@GRMNSFUBa@AQQ]u@a@{B{@U@OB]NMPGPAl@FVJRj@^pBx@Z@b@IRMNQHS@g@EUMSKKs@]mAe@c@MQAUBSHUXITCTD`@NZPPpB|@`@LV?b@KZWN_@@c@GWW]gAc@cBi@W?_@JOPKRAV@\J^HHtAr@~@ZZFTAVIXWJQDc@CUQ_@[S{B{@_@I[@SFSLMPET?b@HVLTLHfChAJBV@b@IPOLQFUBWAWMa@QOuAk@iAWe@?WJONKRCT?VLb@NRnB~@NJFHAKPDl@AVIPON[BW?WEMSWUOmCiA_@CKB[PQNIRAVDd@JTLLxClA\@PCRKPQHQF[A[IWMQIGyCkAYAUB[ROVGb@Dd@JTRNn@Zp@Vp@ZPBXCTGPSLUFc@AWIUa@_@uAk@_AYWCOBUHQNKZAVDd@JXJJbAd@jAd@VBVCTITOLSH]?WGYOSSKgCeAc@GW@IDWPMVGT?PNj@LRp@`@^XV@j@TP@R?\ITQNUF]A[K]UQyCkA[CSB]RMTE^BXLZVVZJ`Br@XF\ALAVOJOHY@YC]QSSOcCaA_@Ge@F[TMTCR@JH`@TZvAr@fA^P@^IPKT[Fc@E[KWOK}@e@wAi@WEY@MDSLORGX?^Nf@RRXNdBr@XFV?d@INMR]F]A]MWUQy@[gAe@a@KY?QBULW\GP?RF`@NVHHbCjAf@JXAXMZ[Lg@C[I[MOWO{@[i@Wm@QS?QBWJUVKb@@THZNTlCpAXHTA\Mb@YBG,00:03:41,175,3
2026-04-20|Scott|Yoga|70,2026-04-20,2026-04-20,Yoga,0,00:00:00,70,0,1,,,Scott,00:31:31,Yoga,,,101,0
2026-04-21|Scott|Run|123,2026-04-21,2026-04-21,Mid Long Run,15.03,00:06:34,123,170,5,Peak Cushy,"maulan na 15k, buti nalang mas bearable sya",Scott,01:38:54,Run,syvG_qwxRAST[`@IDEn@U\m@VaBASSOCGB}ACm@Bk@L_@r@eA@MwAiBk@[e@k@uAoABE_@[KUQWe@]s@u@}@iAOYuA{Ak@_AuA_AmBmCiAgAo@c@_@EESQQEWq@s@}@aBQEgFdBaB`AyBhBY`@oApAUd@kClDkArByBjCOf@GDe@DMNUb@D\AJi@Zq@pACb@IPc@p@w@~AaAtAyAlCcEdDEFYDQJELEXi@HkBvAcCvAm@TSPCJAFL\TZJ?hBcAt@u@bCeBFCLDpAhCL\~@`BfCvEz@jBp@fAhDnGlAnCNAl@YBGCMuCgF}@kBuFqKk@{@iDwGWSUEa@@OFqBvAmBdAqA|@a@Ce@XGJCPf@|@ONaBt@o@LiAp@e@L}@l@_@N_@Vk@V[Vg@VODmBjA_@F]CsCy@[UQU_CeEwAuCs@oAoCgFuEiJk@_Ae@gAQUoB{Da@o@{A}Ck@_AmAkC[c@aBeDa@k@AGBAE?hAxBlAtB~A`Dp@hAVp@nCbF|@hBpCjFP`@`BzCpMvVRRx@Z`ATl@Rn@?VI~A_ATE~B{A|@a@ZUp@WT@jB~B\h@FTBV^z@h@z@Pf@^f@Tv@xAdClAfC\BDTARl@bBb@f@~@dB?JCFqBdAy@^i@?i@\I^_@\@LJPKHLR?J]l@kAr@u@lA_@Ja@Pe@h@CBBZGTeArA_@VU^Oh@Yb@{@nB_@zAY~BL~ESd@QFCEHm@?mCDiAJwA`@mBl@cBp@uAh@u@XU|AmBHGL?`Bn@PAH@bAp@l@h@x@rA^\JPLHh@h@fAtAL^AZv@N|@KHOHEv@?tAMz@CbAM~ABh@G`@BfB]h@YpBi@BKbAYNKxBo@z@[X?JEFKlBa@lAOR??CPCv@[nAQ|BTXC^J^AbBSTQTG^Ab@INa@VLh@A^[HK?Oa@W]e@cAuDm@iBm@wAMu@k@{AIa@KOWo@sAcEMe@Ik@GW_@s@gAuDYm@G]c@s@A_@I[e@mAqCoIYaAASUg@}@mCsAoFe@_Ai@uBSc@AU@MJM\GXMVChAg@hA[h@WPCp@_@t@CPGh@Uh@]fDmCf@q@jBwApAwA`CuBj@c@TDd@XfA|Ap@h@nBtBb@\`@n@RJd@f@?RQ^GHWL,00:04:00,140,38
2026-04-21|Scott|Yoga|70,2026-04-21,2026-04-21,Yoga,0,00:00:00,70,0,0,,,Scott,00:36:15,Yoga,,,105,0
2026-04-22|Aiza|Run|147,2026-04-22,2026-04-22,Run,5.1,00:09:47,147,0,0,,,Aiza,00:49:57,Run,yaoGqnwxRQZk@x@[v@?Tw@zAWZOb@_@r@I^EF]BIFELEZUl@_@`@wAxBu@zAOd@e@`AIVs@fAc@t@mAhBi@n@iAfAm@`@aA|@QLg@PmCzAcBv@y@XsA^uB`@UNY?{B`@w@DqBVqAJKBCDiABc@AGCIIEAsCSGC@YIG[?UGO?cAWm@EQ?[MiAUYM[GSKWGI?_@HQCe@Y_@Iy@]aAUoASc@_@s@Ek@?s@SYCSMMQGu@SWQa@AMIuB?QC_@@{@AYeA_Da@aAKMUg@a@q@ICIBCH?HAGBK?HCM@Ig@EYGQOa@a@A@HH@LIFKBEAUYQN?DHLPd@QVWt@AX@PNZ@JCVKRcAh@YJe@DIBKLENCZCBG?MMICYDU?i@Da@?a@MWOSEaBu@{@_@c@MMIe@SUEYK[SaBu@KCKFG@k@WUOqA_@aAk@[KGIKGo@Ug@UcBk@OICAGBAGBDBAKGOEk@Eo@Oq@a@OGGIc@Yq@M{@e@GY?UGIKGIC{@GISQFQJSHY@o@A,00:05:49,177,7.2
2026-04-22|Chona|Run|152,2026-04-22,2026-04-22,Run,7.81,00:08:05,152,163,0,,,Chona,01:03:17,Run,y_yFinzxRJQHCT_@HYJq@DKAGBC?EJQ?ADAAS@IE]?g@M[WYQYIGAGOEg@Wc@e@SGCQlAuB^cALGNSVQTYTu@C??CG?BSV[@GNUb@cABS?KEMQG_@EQEa@Q]Si@Uq@a@c@MoB_Aw@SSAOCIEMSICMUi@a@g@]]Og@c@YOSOYO_AYk@Ky@YUC}@a@s@KQGOAa@OmAWUCIC]SQQIQKMKa@GO_@GIG@a@PaAAK@MEIKC@ICIGAAKFBJIR[DSIGCGGABC@WHQLIPWTe@Bg@Lg@Jo@@WA[@QHc@AQD]H[cAUHEj@m@Pe@Da@Is@?UDYV{@Zm@j@m@`@]HML[HiA^w@NOf@Y`@k@Le@Bq@^}@\a@HOJ_@Za@NY`@k@BKPQTa@rAgBJSVULS\a@JWf@g@p@O|@_@\?LBJ@DCLKf@_@DIBU`@w@@KLOkAq@AEC@yA_CkAeBIIg@{@QQYi@]][i@EEOCI@QNo@^i@Pa@VWXUn@[^w@l@QVMRw@t@MRC?AIDKt@s@f@q@t@q@RWTe@Xc@d@]b@Mt@g@XIV@PHd@n@FBNXtE~GZh@PP^h@CB@DAFNV@@ZBd@Ne@KA@GDGNWTMj@{@h@IBWISBc@NMJ_ALEB]d@CLIP]f@[TWh@_@h@c@h@_@l@_ArAu@rAGPk@~@On@?^Mf@_@r@c@Za@r@AL?b@Gb@M^gAdAa@`AGd@?h@G`@Dp@a@jAgAxAI`AG^GJAX[`BENW^AFCZDLCVCFI?A@?CS|@ALBRAL?TSz@g@xA@FPGRFt@zAn@j@XFVCJ@lB^j@P`@P`@Jr@`@lAb@`@VbBpAn@f@`@d@p@j@JDT@TF|BnAZTnAr@bAf@LJz@\FFDLANe@lAc@v@]b@O\S\GRIJYn@Wx@a@p@Wh@QRO^HHGTFC@OHWRQ^PFPFF\JRNfAf@,00:02:21,169,11
2026-04-22|Scott|Ride|98,2026-04-22,2026-04-22,Ride,0,00:00:00,98,0,0,,,Scott,00:15:26,Ride,,00:00:00,141,0
2026-04-22|Scott|WeightTraining|96,2026-04-22,2026-04-22,WeightTraining,0,00:00:00,96,0,0,,,Scott,01:04:30,WeightTraining,,,150,0
2026-04-23|Scott|Run|126,2026-04-23,2026-04-23,Easy Run,6.64,00:06:48,126,166,4,Peak Cushy,"kahit umuulan walanjo humidity, hirap huminga dito, mataas na hr for an easy run",Scott,00:45:16,Run,azvGyqwxRCQDETIj@Kb@M`@WNYLk@H{@Cc@F}AAcB`@cALKFAPDv@d@VJ|@NjA\JFLPPc@BUHIb@LPTHFL@tD~@pBl@J?BAVi@PM\K\@h@NpBv@zAn@TNXDn@V`@TdA\~@^d@TXTBFPJTBdA?d@DpB@bAFFC@QCg@Au@Bk@Ca@Ga@EO_@e@GQ]i@]c@_@_@{AwBWe@[_@AGBMHKl@e@ZQz@s@d@Yb@KPAhBq@nA[bBm@^ShAOXQn@OTCp@Bp@N~CbAl@Nn@R^FTPLFXBz@Pj@RPDRGNOLo@Nc@BS?_@Da@Aa@CSOg@c@{@_@_@}@mAkAaA]OcA[UM}@Mi@Es@AY?a@FgA?[CsAHcAAe@DyBCk@KmBk@GE{AeBeAq@CDMd@CRFp@LVECESGo@Dg@DSD?bAp@XTp@x@f@^bATPFpBTp@Cp@?d@E~@@d@El@?\@f@AJ@`@Ev@AfAL^FvB~@XHb@ZZX\d@NVv@hAXj@J\Bv@WvACb@Qf@EHKB[CiA]c@UE?SDWCaBk@MCyAi@OEOGYEm@WUEeAAo@J_A^e@FeAf@sDbAIFO?QD]Pq@Ni@Xi@b@eAr@_@\KPDTl@v@DLj@dAf@fALLRLr@x@FBNTXhANdA?RCZAt@CBk@Am@@e@?}AKa@Ai@@MAy@k@mCgAoBq@yBcA{Ag@m@Ya@GU?YFYX[z@EFOFEHOd@Wb@Od@,00:04:30,139,11
2026-04-24|Lead|Ride|125,2026-04-24,2026-04-24,Ride,3.63,00:05:25,125,0,0,,,Lead,00:19:43,Ride,uazG}ktxRFZAJm@NDT@^Nz@Dh@`@fB?VBHNFBh@GVNZ`ApFVdB@^TnAn@nEFhAHPh@pD`@lBJx@?TGRVPJn@CLEHAFPf@Hj@~AhGtA|C^n@vApBL^@ZOn@Sn@Mf@Sd@c@l@_@r@_@|@a@r@iFhHiAlAu@j@cA`AyA~@ONgBt@YCED@HFD\p@BATFAVTv@vA|CHd@f@|ARh@\h@JHBVTjAn@pAj@hBXf@`@~@L^Pr@Rr@f@tAX`@ELAR,00:03:03,139,28
